0.720125346,0.358580514,,0.713507697
0.72415964,0.364407184,,0.568409842
0.729777529,0.372575242,,0.253884334
0.736832268,0.382921791,,0.113943688
0.746566373,0.397361349,,0.090156135
0.753314551,0.407482813,,0.098279993
0.758385609,0.415148732,,0.250596105
0.764035917,0.423750882,,0.213421199
0.769019281,0.431390655,,0.975908693
0.775510707,0.441416857,,0.98553708
0.796336781,0.474152269,,0.434567357
0.797787671,0.476465168,,0.525257308
0.805981013,0.489605393,,0.10475694
0.808115832,0.493051198,,0.436312542
0.809135281,0.494699903,,0.834205464
0.820666762,0.513493934,,0.305556334
0.821536293,0.514921881,,0.445779271
0.826892069,0.523750494,,0.417841795
0.826969862,0.523879153,,0.38852451
0.833893586,0.535378513,,0.265596279
0.836954291,0.540492485,,0.113916178
0.840171467,0.545888094,,0.879457096
0.847239915,0.557815474,,0.68400849
0.849944581,0.562405791,,0.495162062
0.855154753,0.571289652,,0.774232384
0.857118295,0.574651772,,0.903679852
0.857712918,0.57567145,,0.728840769
0.861023251,0.581361039,,0.460934751
0.866080242,0.590094986,,0.883047529
0.867246954,0.592117279,,0.300809206
0.869587195,0.59618189,,0.965575485
0.869693139,0.596366156,,0.408651521
0.873412566,0.60284951,,0.415363078
0.878007904,0.610897879,,0.953065791
0.879305484,0.613178134,,0.994574009
0.879993932,0.61438932,,0.82684859
0.883071143,0.619814644,,0.377657733
0.884479492,0.622303972,,0.466636659
0.889298706,0.630852188,,0.48346337
0.892666597,0.636853653,,0.575433236
0.903197899,0.655766445,,0.132517667
0.905480339,0.659894644,,0.30259515
0.908989782,0.666262424,,0.822151832
0.90969315,0.667541627,,0.591522484
0.921879398,0.689861624,,0.567953904
0.927583608,0.70041135,,0.469740534
0.928023097,0.701226869,,0.993253226
0.939244125,0.722179526,,0.795865234
0.942648908,0.728586964,,0.065628412
0.949247821,0.741071426,,0.814977749
0.956324269,0.754556107,,0.895788519
0.968595282,0.77817682,,0.338122012
0.970545412,0.781958397,,0.384899985
0.972008299,0.784800133,,0.550206855
0.985656577,0.811518888,,0.727234043
0.986081625,0.812356971,,0.138234146
0.992080461,0.824223641,,0.877708175
0.993903015,0.827843203,,0.285177533
0.999041128,0.838083175,,0.326444586
